1,цензура,цензура,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@si1984f-word#@si1984f#0.45#0.809
628,прям,прям,ADV,_,Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#214.998#215.287
629,оправданно,оправданно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#215.287#215.576
630,смешно,смешной,ADJ,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#215.576#215.865
631,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#215.865#216.154
632,тогда,тогда,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#216.154#216.443
633,окей,окей,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#216.443#216.735
634,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#217.361#217.667
635,даже,даже,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#217.667#217.973
636,кажется,казаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=poss,_,_,_,@vev1984f-word#@vev1984f#217.973#218.279
637,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#218.279#218.585
638,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#218.585#218.891
639,убедить,убедить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#218.891#219.2
640,эээ...,эээ,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#219.795#220.215
641,наверняка,наверняка,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#221.466#221.818
642,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#221.818#222.17
643,человек,человек,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#222.17#222.522
644,знаешь,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#222.522#222.874
645,матка,матка,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#222.874#223.226
646,цензуры,цензура,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#223.226#223.581
647,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#224.48#224.742
648,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#224.742#225.004
649,рамках,рамка,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#225.004#225.266
650,определенного,определенный,ADJ,_,Case=Gen|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#225.266#225.528
651,номера,номер,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#225.528#225.79
652,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#225.79#226.052
653,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#226.052#226.314
654,прям,прям,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#226.314#226.576
655,без,без,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#226.576#226.838
656,мата,мат,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#226.838#227.1
657,никуда,никуда,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#227.1#227.362
658,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#227.362#227.624
659,кажется,казаться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=poss,_,_,_,@vev1984f-word#@vev1984f#227.624#227.886
660,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#227.886#228.148
661,ему,он,PRON,_,Case=Dat|Gender=Masc|Number=Sing|Person=3,_,_,_,@vev1984f-word#@vev1984f#228.148#228.41
662,позвонить,звонить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#228.41#228.672
663,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#228.672#228.934
664,можно,можно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#228.934#229.196
665,его,он,PRON,_,Case=Acc|Gender=Masc|Number=Sing|Person=3,_,_,_,@vev1984f-word#@vev1984f#229.196#229.458
666,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#229.458#229.72
667,этом,этот,PRON,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#229.72#229.982
668,убе...,убедить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#229.982#230.244
669,это,это,PRON,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#230.244#230.506
670,просто,просто,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#230.506#230.768
671,должно,должен,ADJ,_,Degree=Pos|Gender=Neut|Number=Sing|Variant=Short,_,_,_,@vev1984f-word#@vev1984f#230.768#231.03
672,быть,быть,AUX,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#231.03#231.292
673,очень,очень,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#231.292#231.554
674,сильно,сильно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#231.554#231.816
675,смешно,смешной,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#231.816#232.081
676,если,если,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#233.5#233.809
677,тетка,тетка,NOUN,_,Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#233.809#234.118
678,матерится,материться,VERB,_,Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=act,_,_,_,@vev1984f-word#@vev1984f#234.118#234.427
679,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#234.427#234.736
680,кадре,кадр,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#234.736#235.045
681,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#235.045#235.354
682,должно,должен,ADJ,_,Degree=Pos|Gender=Neut|Number=Sing|Variant=Short,_,_,_,@vev1984f-word#@vev1984f#235.354#235.663
683,быть,быть,AUX,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#235.663#235.972
684,очень,очень,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#235.972#236.281
685,сильно,сильно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#236.281#236.59
686,смешно,смешно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#236.59#236.906
687,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#240.304#240.555
688,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#240.555#240.806
689,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#240.806#241.057
690,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#241.057#241.308
691,шутим,шутить,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#241.308#241.559
692,на,на,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#241.559#241.81
693,политические,политический,ADJ,_,Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#241.81#242.061
694,темы,тема,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#242.061#242.317
695,да,да,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#246.558#246.908
696,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#246.908#247.258
697,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#247.258#247.608
698,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#247.608#247.958
699,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#247.958#248.308
700,ну,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#248.308#248.658
701,а,а,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#248.658#249.008
702,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#249.008#249.358
703,аа,аа,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#251.355#251.954
704,да,да,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#251.954#252.553
705,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#252.553#253.152
706,да,да,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#253.152#253.751
707,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#253.751#254.35
708,нуу,ну,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#254.35#254.949
709,тут,тут,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#254.949#255.548
710,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#255.548#256.147
711,п-п-понимаешь,п-п-понимать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#256.147#256.746
712,эээ,эээ,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#256.746#257.345
713,да,да,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#258.609#258.771
714,бог,бог,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#258.771#258.933
715,с,с,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#258.933#259.095
716,ним,он,PRON,_,Case=Ins|Gender=Masc|Number=Sing|Person=3,_,_,_,@vev1984f-word#@vev1984f#259.095#259.257
717,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#259.257#259.419
718,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#259.419#259.581
719,было,быть,AUX,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#259.581#259.745
720,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#280.945#281.254
721,эээ,эээ,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#281.254#281.563
722,вещи,вещь,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#281.563#281.872
723,о,о,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#281.872#282.181
724,которых,который,PRON,_,Case=Loc,_,_,_,@vev1984f-word#@vev1984f#282.181#282.49
725,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#282.49#282.799
726,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#282.799#283.108
727,можем,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#283.108#283.417
728,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#283.417#283.726
729,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#283.726#284.035
730,можем,мочь,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#284.035#284.344
731,их,они,PRON,_,Case=Gen|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#284.344#284.653
732,предвидеть,предвидеть,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#284.653#284.962
733,заранее,заранее,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#284.962#285.271
734,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#285.271#285.58
735,понять,понять,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#285.58#285.889
736,заранее,заранее,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#285.889#286.198
737,эээ,эээ,INTJ,_,Foreign=Yes,_,_,_,@vev1984f-word#@vev1984f#286.198#286.507
738,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#286.507#286.816
739,все,весь,DET,_,Case=Acc|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#286.816#287.125
740,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#287.125#287.434
741,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#287.434#287.743
742,делаем,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#287.743#288.052
743,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#288.052#288.361
744,делаем,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#288.361#288.67
745,без,без,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#288.67#288.979
746,злого,злой,ADJ,_,Case=Gen|Degree=Pos|Gender=Mas|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#288.979#289.288
747,умысла,умысел,NOUN,_,Animacy=Inan|Case=Gen|Gender=Mas|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#289.288#289.597
748,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#289.597#289.906
749,очень,очень,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#289.906#290.215
750,важно,важный,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#290.215#290.524
751,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#290.524#290.833
752,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#290.833#291.142
753,никого,никто,PRON,_,Case=Gen,_,_,_,@vev1984f-word#@vev1984f#291.142#291.451
754,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#291.451#291.76
755,хотим,хотеть,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#291.76#292.069
756,обидеть,обидеть,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#292.069#292.378
757,ни,ни,PART,_,Polarity=Neg,_,_,_,@vev1984f-word#@vev1984f#292.378#292.687
758,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#292.687#292.996
759,коем,кой,DET,_,Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#292.996#293.305
760,случае,случай,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#293.305#293.614
761,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#293.614#293.923
762,никого,никто,PRON,_,Case=Gen,_,_,_,@vev1984f-word#@vev1984f#293.923#294.232
763,не,не,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#294.232#294.541
764,хотим,хотеть,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#294.541#294.85
765,тыкнуть,тыкнуть,VERB,_,Aspect=Imp|VerbForm=Inf|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#294.85#295.159
766,во,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#295.159#295.468
767,что-то,что-то,PRON,_,Case=Acc,_,_,_,@vev1984f-word#@vev1984f#295.468#295.777
768,носом,нос,NOUN,_,Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#295.777#296.086
769,нет,нет,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#296.086#296.395
770,/,/,PUNCT,_,_,_,_,_,@vev1984f-word#@vev1984f#296.395#296.704
771,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#296.704#297.013
772,все,все,PRON,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#297.013#297.322
773,делаем,делать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#297.322#297.631
774,ради,ради,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#297.631#297.94
775,юмора,юмор,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#297.94#298.249
776,ради,ради,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#298.249#298.558
777,себя,себя,PRON,_,Case=Acc,_,_,_,@vev1984f-word#@vev1984f#298.558#298.867
778,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#298.867#299.176
779,юморе,юмор,NOUN,_,Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#299.176#299.485
780,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#299.485#299.794
781,вообще,вообще,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#299.794#300.103
782,эээ,эээ,INTJ,_,_,_,_,_,@vev1984f-word#@vev1984f#300.103#300.412
783,мне,я,PRON,_,Case=Dat|Number=Sing|Person=1,_,_,_,@vev1984f-word#@vev1984f#300.412#300.721
784,безумно,безумно,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#300.721#301.03
785,нравится,нравиться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=poss,_,_,_,@vev1984f-word#@vev1984f#301.03#301.339
786,то,то,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#301.339#301.648
787,чем,что,PRON,_,Case=Ins,_,_,_,@vev1984f-word#@vev1984f#301.648#301.957
788,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#301.957#302.266
789,занимаемся,заниматься,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=act,_,_,_,@vev1984f-word#@vev1984f#302.266#302.575
790,потому,потому,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#302.575#302.884
791,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#302.884#303.193
792,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#303.193#303.502
793,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#303.502#303.811
794,первую,первый,ADJ,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#303.811#304.12
795,очередь,очередь,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#304.12#304.429
796,высмеиваем,высмеивать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#304.429#304.738
797,себя,себя,PRON,_,Case=Acc,_,_,_,@vev1984f-word#@vev1984f#304.738#305.047
798,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#305.047#305.356
799,ты,ты,PRON,_,Case=Nom|Number=Sing|Person=2,_,_,_,@vev1984f-word#@vev1984f#305.356#305.665
800,знаешь,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#305.665#305.974
801,у,у,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#305.974#306.283
802,нас,мы,PRON,_,Case=Gen|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#306.283#306.592
803,очень,очень,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#306.592#306.901
804,много,много,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#306.901#307.21
805,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#307.21#307.519
806,таких,такой,DET,_,Case=Gen|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#307.519#307.828
807,точечных,точечный,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#307.828#308.137
808,авторских,авторский,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#308.137#308.446
809,попаданий,попадание,NOUN,_,Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur,_,_,_,@vev1984f-word#@vev1984f#308.446#308.755
810,когда,когда,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#308.755#309.064
811,вот,вот,PART,_,_,_,_,_,@vev1984f-word#@vev1984f#309.064#309.373
812,у,у,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#309.373#309.682
813,нас,мы,PRON,_,Case=Gen|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#309.682#309.991
814,в,в,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#309.991#310.3
815,жизни,жизнь,NOUN,_,Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#310.3#310.609
816,происходит,происходить,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#310.609#310.918
817,какая-то,какой-то,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#310.918#311.227
818,ситуация,ситуация,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#311.227#311.536
819,они,они,PRON,_,Case=Nom|Number=Plur|Person=3,_,_,_,@vev1984f-word#@vev1984f#311.536#311.845
820,берут,брать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#311.845#312.154
821,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#312.154#312.463
822,пишут,писать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#312.463#312.772
823,на,на,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#312.772#313.081
824,этом,это,PRON,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#313.081#313.39
825,на,на,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#313.39#313.699
826,номер,номер,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#313.699#314.008
827,и,и,CCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#314.008#314.317
828,мы,мы,PRON,_,Case=Nom|Number=Plur|Person=1,_,_,_,@vev1984f-word#@vev1984f#314.317#314.626
829,умираем,умирать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#314.626#314.935
830,с,с,ADP,_,_,_,_,_,@vev1984f-word#@vev1984f#314.935#315.244
831,хохоту,хохот,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#315.244#315.553
832,потому,потому,ADV,_,Degree=Pos,_,_,_,@vev1984f-word#@vev1984f#315.553#315.862
833,что,что,SCONJ,_,_,_,_,_,@vev1984f-word#@vev1984f#315.862#316.171
834,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@vev1984f-word#@vev1984f#316.171#316.48
835,было,быть,VERB,_,Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@vev1984f-word#@vev1984f#316.48#316.789
